,hgnc_symbol,human_ensembl_gene_id,mouse_ensembl_gene_id,mgi_symbol
17,HSD17B1,ENSG00000108786,ENSMUSG00000019301,Hsd17b1
18,HPX,ENSG00000110169,ENSMUSG00000030895,Hpx
19,HPS5,ENSG00000110756,ENSMUSG00000014418,Hps5
20,HRH2,ENSG00000113749,ENSMUSG00000034987,Hrh2
21,HRG,ENSG00000113905,ENSMUSG00000022877,Hrg
22,HPCAL1,ENSG00000115756,ENSMUSG00000071379,Hpcal1
23,HPCAL4,ENSG00000116983,ENSMUSG00000046093,Hpcal4
24,HSD11B1,ENSG00000117594,ENSMUSG00000016194,Hsd11b1
25,HS1BP3,ENSG00000118960,ENSMUSG00000020605,Hs1bp3
26,HSDL2,ENSG00000119471,ENSMUSG00000028383,Hsdl2
27,HOXB8,ENSG00000120068,ENSMUSG00000056648,Hoxb8
28,HPCA,ENSG00000121905,ENSMUSG00000028785,Hpca
29,HS3ST2,ENSG00000122254,ENSMUSG00000046321,Hs3st2
30,HOXC13,ENSG00000123364,ENSMUSG00000001655,Hoxc13
31,HOXC11,ENSG00000123388,ENSMUSG00000001656,Hoxc11
32,HOXC12,ENSG00000123407,ENSMUSG00000050328,Hoxc12
33,HS3ST3B1,ENSG00000125430,ENSMUSG00000070407,Hs3st3b1
34,HP1BP3,ENSG00000127483,ENSMUSG00000028759,Hp1bp3
35,HOXD1,ENSG00000128645,ENSMUSG00000042448,Hoxd1
36,HOXD3,ENSG00000128652,ENSMUSG00000079277,Hoxd3
37,HOXD9,ENSG00000128709,ENSMUSG00000043342,Hoxd9
38,HOXD10,ENSG00000128710,ENSMUSG00000050368,Hoxd10
39,HOXD11,ENSG00000128713,ENSMUSG00000042499,Hoxd11
40,HOXD13,ENSG00000128714,ENSMUSG00000001819,Hoxd13
41,HRC,ENSG00000130528,ENSMUSG00000038239,Hrc
42,HSD17B3,ENSG00000130948,ENSMUSG00000033122,Hsd17b3
43,HSD17B7,ENSG00000132196,ENSMUSG00000026675,Hsd17b7
44,HSPA12B,ENSG00000132622,ENSMUSG00000074793,Hspa12b
45,HSD17B4,ENSG00000133835,ENSMUSG00000024507,Hsd17b4
46,HRH4,ENSG00000134489,ENSMUSG00000037346,Hrh4
47,HRK,ENSG00000135116,ENSMUSG00000046607,Hrk
48,HS6ST1,ENSG00000136720,ENSMUSG00000045216,Hs6st1
49,HSD17B12,ENSG00000149084,ENSMUSG00000027195,Hsd17b12
50,HS2ST1,ENSG00000153936,ENSMUSG00000040151,Hs2st1
51,HS3ST3A1,ENSG00000153976,ENSMUSG00000047759,Hs3st3a1
52,HPD,ENSG00000158104,ENSMUSG00000029445,Hpd
53,HSF2BP,ENSG00000160207,ENSMUSG00000002076,Hsf2bp
54,HS3ST6,ENSG00000162040,ENSMUSG00000039628,Hs3st6
55,HPGDS,ENSG00000163106,ENSMUSG00000029919,Hpgds
56,HPS3,ENSG00000163755,ENSMUSG00000027615,Hps3
57,HPGD,ENSG00000164120,ENSMUSG00000031613,Hpgd
58,HPRT1,ENSG00000165704,ENSMUSG00000025630,Hprt
59,HSPA12A,ENSG00000165868,ENSMUSG00000025092,Hspa12a
60,HPS6,ENSG00000166189,ENSMUSG00000074811,Hps6
61,HSP90B1,ENSG00000166598,ENSMUSG00000020048,Hsp90b1
62,HR,ENSG00000168453,ENSMUSG00000022096,Hr
63,HSFY2,ENSG00000169953,ENSMUSG00000045336,Hsfy2
64,HSFY1,ENSG00000172468,ENSMUSG00000045336,Hsfy2
65,HOXD4,ENSG00000170166,ENSMUSG00000101174,Hoxd4
66,HOXD12,ENSG00000170178,ENSMUSG00000001823,Hoxd12
67,HSD17B13,ENSG00000170509,ENSMUSG00000034528,Hsd17b13
68,HOXB9,ENSG00000170689,ENSMUSG00000020875,Hoxb9
69,HS6ST2,ENSG00000171004,ENSMUSG00000062184,Hs6st2
70,HOXC5,ENSG00000172789,ENSMUSG00000022485,Hoxc5
71,HPSE2,ENSG00000172987,ENSMUSG00000074852,Hpse2
72,HPSE,ENSG00000173083,ENSMUSG00000035273,Hpse
73,HOXD8,ENSG00000175879,ENSMUSG00000027102,Hoxd8
74,HSF5,ENSG00000176160,ENSMUSG00000070345,Hsf5
75,HSD11B2,ENSG00000176387,ENSMUSG00000031891,Hsd11b2
76,HOXC9,ENSG00000180806,ENSMUSG00000036139,Hoxc9
77,HOXC10,ENSG00000180818,ENSMUSG00000022484,Hoxc10
78,HS3ST4,ENSG00000182601,ENSMUSG00000078591,Hs3st4
79,HSF1,ENSG00000185122,ENSMUSG00000022556,Hsf1
80,HS6ST3,ENSG00000185352,ENSMUSG00000053465,Hs6st3
81,HPDL,ENSG00000186603,ENSMUSG00000043155,Hpdl
82,HRCT1,ENSG00000196196,ENSMUSG00000071001,Hrct1
83,HRH1,ENSG00000196639,ENSMUSG00000053004,Hrh1
84,HSH2D,ENSG00000196684,ENSMUSG00000062007,Hsh2d
85,HOXC6,ENSG00000197757,ENSMUSG00000001661,Hoxc6
86,HRNR,ENSG00000197915,ENSMUSG00000041991,Hrnr
87,HSD17B11,ENSG00000198189,ENSMUSG00000029311,Hsd17b11
88,HOXC4,ENSG00000198353,ENSMUSG00000075394,Hoxc4
89,HSD3B1,ENSG00000203857,ENSMUSG00000027869,Hsd3b6
90,HSD3B2,ENSG00000203859,ENSMUSG00000027869,Hsd3b6
91,HSD3B1,ENSG00000203857,ENSMUSG00000027871,Hsd3b1
92,HSD3B2,ENSG00000203859,ENSMUSG00000027871,Hsd3b1
93,HSD3B1,ENSG00000203857,ENSMUSG00000038092,Hsd3b5
94,HSD3B2,ENSG00000203859,ENSMUSG00000038092,Hsd3b5
95,HSD3B1,ENSG00000203857,ENSMUSG00000062410,Hsd3b3
96,HSD3B2,ENSG00000203859,ENSMUSG00000062410,Hsd3b3
97,HSD3B1,ENSG00000203857,ENSMUSG00000063730,Hsd3b2
98,HSD3B2,ENSG00000203859,ENSMUSG00000063730,Hsd3b2
99,HSD3B1,ENSG00000203857,ENSMUSG00000095143,Hsd3b4
100,HSD3B2,ENSG00000203859,ENSMUSG00000095143,Hsd3b4
101,HSBP1L1,ENSG00000226742,ENSMUSG00000078963,Hsbp1l1
102,HSBP1,ENSG00000230989,ENSMUSG00000031839,Hsbp1
103,HS3ST5,ENSG00000249853,ENSMUSG00000044499,Hs3st5
104,HP,ENSG00000257017,ENSMUSG00000031722,Hp
105,HPR,ENSG00000261701,ENSMUSG00000031722,Hp
106,HOXB7,ENSG00000260027,ENSMUSG00000038721,Hoxb7
107,,,ENSMUSG00000045802,Hsf3
0,ICA1,ENSG00000003147,ENSMUSG00000062995,Ica1
1,HSPB6,ENSG00000004776,ENSMUSG00000036854,Hspb6
2,IBTK,ENSG00000005700,ENSMUSG00000035941,Ibtk
3,IDS,ENSG00000010404,ENSMUSG00000035847,Ids
4,IBSP,ENSG00000029559,ENSMUSG00000029306,Ibsp
5,HSPA5,ENSG00000044574,ENSMUSG00000026864,Hspa5
6,IDI1,ENSG00000067064,ENSMUSG00000058258,Idi1
7,IARS2,ENSG00000067704,ENSMUSG00000026618,Iars2
8,IDH3G,ENSG00000067829,ENSMUSG00000002010,Idh3g
9,HYAL2,ENSG00000068001,ENSMUSG00000010047,Hyal2
10,HUWE1,ENSG00000086758,ENSMUSG00000025261,Huwe1
11,ICAM1,ENSG00000090339,ENSMUSG00000037405,Icam1
12,IDH3B,ENSG00000101365,ENSMUSG00000027406,Idh3b
13,HTATSF1,ENSG00000102241,ENSMUSG00000067873,Htatsf1
14,HTR2A,ENSG00000102468,ENSMUSG00000034997,Htr2a
15,ICAM4,ENSG00000105371,ENSMUSG00000001014,Icam4
16,ICAM5,ENSG00000105376,ENSMUSG00000032174,Icam5
17,HSPB1,ENSG00000106211,ENSMUSG00000004951,Hspb1
18,HYAL4,ENSG00000106302,ENSMUSG00000029680,Hyal4
19,SPAM1,ENSG00000106304,ENSMUSG00000029678,Hyal5
20,ICAM2,ENSG00000108622,ENSMUSG00000001029,Icam2
21,HTATIP2,ENSG00000109854,ENSMUSG00000039745,Htatip2
22,HSPA9,ENSG00000113013,ENSMUSG00000024359,Hspa9
23,HYAL1,ENSG00000114378,ENSMUSG00000010051,Hyal1
24,HTRA2,ENSG00000115317,ENSMUSG00000068329,Htra2
25,ID2,ENSG00000115738,ENSMUSG00000020644,Id2
26,ICMT,ENSG00000116237,ENSMUSG00000039662,Icmt
27,ID3,ENSG00000117318,ENSMUSG00000007872,Id3
28,IDE,ENSG00000119912,ENSMUSG00000056999,Ide
29,HSPH1,ENSG00000120694,ENSMUSG00000029657,Hsph1
30,IAPP,ENSG00000121351,ENSMUSG00000041681,Iapp
31,HVCN1,ENSG00000122986,ENSMUSG00000064267,Hvcn1
32,ID1,ENSG00000125968,ENSMUSG00000042745,Id1
33,HSPA2,ENSG00000126803,ENSMUSG00000059970,Hspa2
34,IDUA,ENSG00000127415,ENSMUSG00000033540,Idua
35,IDO1,ENSG00000131203,ENSMUSG00000031551,Ido1
36,HSPBP1,ENSG00000133265,ENSMUSG00000063802,Hspbp1
37,IAH1,ENSG00000134330,ENSMUSG00000062054,Iah1
38,HTR1B,ENSG00000135312,ENSMUSG00000049511,Htr1b
39,HTR2B,ENSG00000135914,ENSMUSG00000026228,Htr2b
40,HUS1,ENSG00000136273,ENSMUSG00000020413,Hus1
41,IER3,ENSG00000137331,ENSMUSG00000003541,Ier3
42,IDH1,ENSG00000138413,ENSMUSG00000025950,Idh1
43,HUNK,ENSG00000142149,ENSMUSG00000053414,Hunk
44,HSPG2,ENSG00000142798,ENSMUSG00000028763,Hspg2
45,C1orf162,ENSG00000143110,ENSMUSG00000074342,I830077J02Rik
46,HSPD1,ENSG00000144381,ENSMUSG00000025980,Hspd1
47,HTR2C,ENSG00000147246,ENSMUSG00000041380,Htr2c
48,IDI2,ENSG00000148377,ENSMUSG00000033520,Idi2
49,HTR7,ENSG00000148680,ENSMUSG00000024798,Htr7
50,HTR3B,ENSG00000149305,ENSMUSG00000008590,Htr3b
51,HYOU1,ENSG00000149428,ENSMUSG00000032115,Hyou1
52,HSPB8,ENSG00000152137,ENSMUSG00000041548,Hspb8
53,HSPA13,ENSG00000155304,ENSMUSG00000032932,Hspa13
54,HTR5A,ENSG00000157219,ENSMUSG00000039106,Htr5a
55,HYDIN,ENSG00000157423,ENSMUSG00000059854,Hydin
56,HTR6,ENSG00000158748,ENSMUSG00000028747,Htr6
57,ICOSLG,ENSG00000160223,ENSMUSG00000000732,Icosl
58,IER2,ENSG00000160888,ENSMUSG00000053560,Ier2
59,IER5,ENSG00000162783,ENSMUSG00000056708,Ier5
60,ICA1L,ENSG00000163596,ENSMUSG00000026018,Ica1l
61,ICOS,ENSG00000163600,ENSMUSG00000026009,Icos
62,HSPA4L,ENSG00000164070,ENSMUSG00000025757,Hspa4l
63,HTR4,ENSG00000164270,ENSMUSG00000026322,Htr4
64,HTRA1,ENSG00000166033,ENSMUSG00000006205,Htra1
65,IDH3A,ENSG00000166411,ENSMUSG00000032279,Idh3a
66,HTR3A,ENSG00000166736,ENSMUSG00000032269,Htr3a
67,HSPBAP1,ENSG00000169087,ENSMUSG00000022849,Hspbap1
68,HSPB3,ENSG00000169271,ENSMUSG00000051456,Hspb3
69,HTRA4,ENSG00000169495,ENSMUSG00000037406,Htra4
70,HSPB2,ENSG00000170276,ENSMUSG00000038086,Hspb2
71,HSPA4,ENSG00000170606,ENSMUSG00000020361,Hspa4
72,HTRA3,ENSG00000170801,ENSMUSG00000029096,Htra3
73,ID4,ENSG00000172201,ENSMUSG00000021379,Id4
74,HSPB7,ENSG00000173641,ENSMUSG00000006221,Hspb7
75,HTR1A,ENSG00000178394,ENSMUSG00000021721,Htr1a
76,HTR1F,ENSG00000179097,ENSMUSG00000050783,Htr1f
77,IDH2,ENSG00000182054,ENSMUSG00000030541,Idh2
78,HYAL3,ENSG00000186792,ENSMUSG00000036091,Hyal3
79,HSPA14,ENSG00000187522,ENSMUSG00000109865,Hspa14
80,IER5L,ENSG00000188483,ENSMUSG00000089762,Ier5l
81,IDO2,ENSG00000188676,ENSMUSG00000031549,Ido2
82,HUS1B,ENSG00000188996,ENSMUSG00000076430,Hus1b
83,IARS1,ENSG00000196305,ENSMUSG00000037851,Iars
84,HTT,ENSG00000197386,ENSMUSG00000029104,Htt
85,HYLS1,ENSG00000198331,ENSMUSG00000050555,Hyls1
86,HSPA1B,ENSG00000204388,ENSMUSG00000090877,Hspa1b
87,HSPA1A,ENSG00000204389,ENSMUSG00000090877,Hspa1b
88,HSPA1B,ENSG00000204388,ENSMUSG00000091971,Hspa1a
89,HSPA1A,ENSG00000204389,ENSMUSG00000091971,Hspa1a
90,HSPA1L,ENSG00000204390,ENSMUSG00000007033,Hspa1l
91,HSPB9,ENSG00000260325,ENSMUSG00000017832,Hspb9
92,,,ENSMUSG00000006395,Hyi
93,,,ENSMUSG00000015656,Hspa8
94,,,ENSMUSG00000029679,Hyal6
95,,,ENSMUSG00000050534,Htr5b
96,,,ENSMUSG00000070687,Htr1d
97,,,ENSMUSG00000073676,Hspe1
98,,,ENSMUSG00000090000,Ier3ip1
99,,,ENSMUSG00000110998,I730028E13Rik
100,,,ENSMUSG00000116504,I730030J21Rik
0,IFRD1,ENSG00000006652,ENSMUSG00000001627,Ifrd1
1,IFFO1,ENSG00000010295,ENSMUSG00000038271,Iffo1
2,IGF1,ENSG00000017427,ENSMUSG00000020053,Igf1
3,IFNGR1,ENSG00000027697,ENSMUSG00000020009,Ifngr1
4,IFT88,ENSG00000032742,ENSMUSG00000040040,Ift88
5,IFI35,ENSG00000068079,ENSMUSG00000010358,Ifi35
6,IFT80,ENSG00000068885,ENSMUSG00000027778,Ift80
7,IGF2BP2,ENSG00000073792,ENSMUSG00000033581,Igf2bp2
8,IGSF9B,ENSG00000080854,ENSMUSG00000034275,Igsf9b
9,IGSF9,ENSG00000085552,ENSMUSG00000037995,Igsf9
10,IGBP1,ENSG00000089289,ENSMUSG00000031221,Igbp1
11,IGBP1C,ENSG00000266826,ENSMUSG00000031221,Igbp1
12,IFT74,ENSG00000096872,ENSMUSG00000028576,Ift74
13,IGFALS,ENSG00000099769,ENSMUSG00000046070,Igfals
14,IFT27,ENSG00000100360,ENSMUSG00000016637,Ift27
15,IFT52,ENSG00000101052,ENSMUSG00000017858,Ift52
16,IGDCC4,ENSG00000103742,ENSMUSG00000032816,Igdcc4
17,IKBKB,ENSG00000104365,ENSMUSG00000031537,Ikbkb
18,IFT20,ENSG00000109083,ENSMUSG00000001105,Ift20
19,IFNG,ENSG00000111537,ENSMUSG00000055170,Ifng
20,IFT57,ENSG00000114446,ENSMUSG00000032965,Ift57
21,IFIH1,ENSG00000115267,ENSMUSG00000026896,Ifih1
22,IGFBP2,ENSG00000115457,ENSMUSG00000039323,Igfbp2
23,IGFBP5,ENSG00000115461,ENSMUSG00000026185,Igfbp5
24,IGSF21,ENSG00000117154,ENSMUSG00000040972,Igsf21
25,IFT46,ENSG00000118096,ENSMUSG00000002031,Ift46
26,IFIT3,ENSG00000119917,ENSMUSG00000074896,Ifit3
27,IFIT2,ENSG00000119922,ENSMUSG00000045932,Ifit2
28,IFNA6,ENSG00000120235,ENSMUSG00000063376,Ifna13
29,IFNA8,ENSG00000120242,ENSMUSG00000063376,Ifna13
30,IFNA21,ENSG00000137080,ENSMUSG00000063376,Ifna13
31,IFNA5,ENSG00000147873,ENSMUSG00000063376,Ifna13
32,IFNA16,ENSG00000147885,ENSMUSG00000063376,Ifna13
33,IFNA10,ENSG00000186803,ENSMUSG00000063376,Ifna13
34,IFNA2,ENSG00000188379,ENSMUSG00000063376,Ifna13
35,IFNA1,ENSG00000197919,ENSMUSG00000063376,Ifna13
36,IFNA7,ENSG00000214042,ENSMUSG00000063376,Ifna13
37,IFNA14,ENSG00000228083,ENSMUSG00000063376,Ifna13
38,IFNA13,ENSG00000233816,ENSMUSG00000063376,Ifna13
39,IFNA17,ENSG00000234829,ENSMUSG00000063376,Ifna13
40,IFNA4,ENSG00000236637,ENSMUSG00000063376,Ifna13
41,IFNA6,ENSG00000120235,ENSMUSG00000070904,Ifna4
42,IFNA8,ENSG00000120242,ENSMUSG00000070904,Ifna4
43,IFNA21,ENSG00000137080,ENSMUSG00000070904,Ifna4
44,IFNA5,ENSG00000147873,ENSMUSG00000070904,Ifna4
45,IFNA16,ENSG00000147885,ENSMUSG00000070904,Ifna4
46,IFNA10,ENSG00000186803,ENSMUSG00000070904,Ifna4
47,IFNA2,ENSG00000188379,ENSMUSG00000070904,Ifna4
48,IFNA1,ENSG00000197919,ENSMUSG00000070904,Ifna4
49,IFNA7,ENSG00000214042,ENSMUSG00000070904,Ifna4
50,IFNA14,ENSG00000228083,ENSMUSG00000070904,Ifna4
51,IFNA13,ENSG00000233816,ENSMUSG00000070904,Ifna4
52,IFNA17,ENSG00000234829,ENSMUSG00000070904,Ifna4
53,IFNA4,ENSG00000236637,ENSMUSG00000070904,Ifna4
54,IFNA6,ENSG00000120235,ENSMUSG00000073811,Ifna12
55,IFNA8,ENSG00000120242,ENSMUSG00000073811,Ifna12
56,IFNA21,ENSG00000137080,ENSMUSG00000073811,Ifna12
57,IFNA5,ENSG00000147873,ENSMUSG00000073811,Ifna12
58,IFNA16,ENSG00000147885,ENSMUSG00000073811,Ifna12
59,IFNA10,ENSG00000186803,ENSMUSG00000073811,Ifna12
60,IFNA2,ENSG00000188379,ENSMUSG00000073811,Ifna12
61,IFNA1,ENSG00000197919,ENSMUSG00000073811,Ifna12
62,IFNA7,ENSG00000214042,ENSMUSG00000073811,Ifna12
63,IFNA14,ENSG00000228083,ENSMUSG00000073811,Ifna12
64,IFNA13,ENSG00000233816,ENSMUSG00000073811,Ifna12
65,IFNA17,ENSG00000234829,ENSMUSG00000073811,Ifna12
66,IFNA4,ENSG00000236637,ENSMUSG00000073811,Ifna12
67,IFNA6,ENSG00000120235,ENSMUSG00000078354,Ifna2
68,IFNA8,ENSG00000120242,ENSMUSG00000078354,Ifna2
69,IFNA21,ENSG00000137080,ENSMUSG00000078354,Ifna2
70,IFNA5,ENSG00000147873,ENSMUSG00000078354,Ifna2
71,IFNA16,ENSG00000147885,ENSMUSG00000078354,Ifna2
72,IFNA10,ENSG00000186803,ENSMUSG00000078354,Ifna2
73,IFNA2,ENSG00000188379,ENSMUSG00000078354,Ifna2
74,IFNA1,ENSG00000197919,ENSMUSG00000078354,Ifna2
75,IFNA7,ENSG00000214042,ENSMUSG00000078354,Ifna2
76,IFNA14,ENSG00000228083,ENSMUSG00000078354,Ifna2
77,IFNA13,ENSG00000233816,ENSMUSG00000078354,Ifna2
78,IFNA17,ENSG00000234829,ENSMUSG00000078354,Ifna2
79,IFNA4,ENSG00000236637,ENSMUSG00000078354,Ifna2
80,IFNA6,ENSG00000120235,ENSMUSG00000095270,Ifna9
81,IFNA8,ENSG00000120242,ENSMUSG00000095270,Ifna9
82,IFNA21,ENSG00000137080,ENSMUSG00000095270,Ifna9
83,IFNA5,ENSG00000147873,ENSMUSG00000095270,Ifna9
84,IFNA16,ENSG00000147885,ENSMUSG00000095270,Ifna9
85,IFNA10,ENSG00000186803,ENSMUSG00000095270,Ifna9
86,IFNA2,ENSG00000188379,ENSMUSG00000095270,Ifna9
87,IFNA1,ENSG00000197919,ENSMUSG00000095270,Ifna9
88,IFNA7,ENSG00000214042,ENSMUSG00000095270,Ifna9
89,IFNA14,ENSG00000228083,ENSMUSG00000095270,Ifna9
90,IFNA13,ENSG00000233816,ENSMUSG00000095270,Ifna9
91,IFNA17,ENSG00000234829,ENSMUSG00000095270,Ifna9
92,IFNA4,ENSG00000236637,ENSMUSG00000095270,Ifna9
93,IFNA6,ENSG00000120235,ENSMUSG00000095498,Ifna1
94,IFNA8,ENSG00000120242,ENSMUSG00000095498,Ifna1
95,IFNA21,ENSG00000137080,ENSMUSG00000095498,Ifna1
96,IFNA5,ENSG00000147873,ENSMUSG00000095498,Ifna1
97,IFNA16,ENSG00000147885,ENSMUSG00000095498,Ifna1
98,IFNA10,ENSG00000186803,ENSMUSG00000095498,Ifna1
99,IFNA2,ENSG00000188379,ENSMUSG00000095498,Ifna1
100,IFNA1,ENSG00000197919,ENSMUSG00000095498,Ifna1
101,IFNA7,ENSG00000214042,ENSMUSG00000095498,Ifna1
102,IFNA14,ENSG00000228083,ENSMUSG00000095498,Ifna1
103,IFNA13,ENSG00000233816,ENSMUSG00000095498,Ifna1
104,IFNA17,ENSG00000234829,ENSMUSG00000095498,Ifna1
105,IFNA4,ENSG00000236637,ENSMUSG00000095498,Ifna1
106,IFNA6,ENSG00000120235,ENSMUSG00000095896,Ifna14
107,IFNA8,ENSG00000120242,ENSMUSG00000095896,Ifna14
108,IFNA21,ENSG00000137080,ENSMUSG00000095896,Ifna14
109,IFNA5,ENSG00000147873,ENSMUSG00000095896,Ifna14
110,IFNA16,ENSG00000147885,ENSMUSG00000095896,Ifna14
111,IFNA10,ENSG00000186803,ENSMUSG00000095896,Ifna14
112,IFNA2,ENSG00000188379,ENSMUSG00000095896,Ifna14
113,IFNA1,ENSG00000197919,ENSMUSG00000095896,Ifna14
114,IFNA7,ENSG00000214042,ENSMUSG00000095896,Ifna14
115,IFNA14,ENSG00000228083,ENSMUSG00000095896,Ifna14
116,IFNA13,ENSG00000233816,ENSMUSG00000095896,Ifna14
117,IFNA17,ENSG00000234829,ENSMUSG00000095896,Ifna14
118,IFNA4,ENSG00000236637,ENSMUSG00000095896,Ifna14
119,IFNA6,ENSG00000120235,ENSMUSG00000096682,Ifna5
120,IFNA8,ENSG00000120242,ENSMUSG00000096682,Ifna5
121,IFNA21,ENSG00000137080,ENSMUSG00000096682,Ifna5
122,IFNA5,ENSG00000147873,ENSMUSG00000096682,Ifna5
123,IFNA16,ENSG00000147885,ENSMUSG00000096682,Ifna5
124,IFNA10,ENSG00000186803,ENSMUSG00000096682,Ifna5
125,IFNA2,ENSG00000188379,ENSMUSG00000096682,Ifna5
126,IFNA1,ENSG00000197919,ENSMUSG00000096682,Ifna5
127,IFNA7,ENSG00000214042,ENSMUSG00000096682,Ifna5
128,IFNA14,ENSG00000228083,ENSMUSG00000096682,Ifna5
129,IFNA13,ENSG00000233816,ENSMUSG00000096682,Ifna5
130,IFNA17,ENSG00000234829,ENSMUSG00000096682,Ifna5
131,IFNA4,ENSG00000236637,ENSMUSG00000096682,Ifna5
132,IFNA6,ENSG00000120235,ENSMUSG00000100079,Ifnab
133,IFNA8,ENSG00000120242,ENSMUSG00000100079,Ifnab
134,IFNA21,ENSG00000137080,ENSMUSG00000100079,Ifnab
135,IFNA5,ENSG00000147873,ENSMUSG00000100079,Ifnab
136,IFNA16,ENSG00000147885,ENSMUSG00000100079,Ifnab
137,IFNA10,ENSG00000186803,ENSMUSG00000100079,Ifnab
138,IFNA2,ENSG00000188379,ENSMUSG00000100079,Ifnab
139,IFNA1,ENSG00000197919,ENSMUSG00000100079,Ifnab
140,IFNA7,ENSG00000214042,ENSMUSG00000100079,Ifnab
141,IFNA14,ENSG00000228083,ENSMUSG00000100079,Ifnab
142,IFNA13,ENSG00000233816,ENSMUSG00000100079,Ifnab
143,IFNA17,ENSG00000234829,ENSMUSG00000100079,Ifnab
144,IFNA4,ENSG00000236637,ENSMUSG00000100079,Ifnab
145,IFNA6,ENSG00000120235,ENSMUSG00000100549,Ifna11
146,IFNA8,ENSG00000120242,ENSMUSG00000100549,Ifna11
147,IFNA21,ENSG00000137080,ENSMUSG00000100549,Ifna11
148,IFNA5,ENSG00000147873,ENSMUSG00000100549,Ifna11
149,IFNA16,ENSG00000147885,ENSMUSG00000100549,Ifna11
150,IFNA10,ENSG00000186803,ENSMUSG00000100549,Ifna11
151,IFNA2,ENSG00000188379,ENSMUSG00000100549,Ifna11
152,IFNA1,ENSG00000197919,ENSMUSG00000100549,Ifna11
153,IFNA7,ENSG00000214042,ENSMUSG00000100549,Ifna11
154,IFNA14,ENSG00000228083,ENSMUSG00000100549,Ifna11
155,IFNA13,ENSG00000233816,ENSMUSG00000100549,Ifna11
156,IFNA17,ENSG00000234829,ENSMUSG00000100549,Ifna11
157,IFNA4,ENSG00000236637,ENSMUSG00000100549,Ifna11
158,IFNA6,ENSG00000120235,ENSMUSG00000100713,Ifna7
159,IFNA8,ENSG00000120242,ENSMUSG00000100713,Ifna7
160,IFNA21,ENSG00000137080,ENSMUSG00000100713,Ifna7
161,IFNA5,ENSG00000147873,ENSMUSG00000100713,Ifna7
162,IFNA16,ENSG00000147885,ENSMUSG00000100713,Ifna7
163,IFNA10,ENSG00000186803,ENSMUSG00000100713,Ifna7
164,IFNA2,ENSG00000188379,ENSMUSG00000100713,Ifna7
165,IFNA1,ENSG00000197919,ENSMUSG00000100713,Ifna7
166,IFNA7,ENSG00000214042,ENSMUSG00000100713,Ifna7
167,IFNA14,ENSG00000228083,ENSMUSG00000100713,Ifna7
168,IFNA13,ENSG00000233816,ENSMUSG00000100713,Ifna7
169,IFNA17,ENSG00000234829,ENSMUSG00000100713,Ifna7
170,IFNA4,ENSG00000236637,ENSMUSG00000100713,Ifna7
171,IFNA6,ENSG00000120235,ENSMUSG00000101252,Ifna6
172,IFNA8,ENSG00000120242,ENSMUSG00000101252,Ifna6
173,IFNA21,ENSG00000137080,ENSMUSG00000101252,Ifna6
174,IFNA5,ENSG00000147873,ENSMUSG00000101252,Ifna6
175,IFNA16,ENSG00000147885,ENSMUSG00000101252,Ifna6
176,IFNA10,ENSG00000186803,ENSMUSG00000101252,Ifna6
177,IFNA2,ENSG00000188379,ENSMUSG00000101252,Ifna6
178,IFNA1,ENSG00000197919,ENSMUSG00000101252,Ifna6
179,IFNA7,ENSG00000214042,ENSMUSG00000101252,Ifna6
180,IFNA14,ENSG00000228083,ENSMUSG00000101252,Ifna6
181,IFNA13,ENSG00000233816,ENSMUSG00000101252,Ifna6
182,IFNA17,ENSG00000234829,ENSMUSG00000101252,Ifna6
183,IFNA4,ENSG00000236637,ENSMUSG00000101252,Ifna6
184,IFT81,ENSG00000122970,ENSMUSG00000029469,Ift81
185,IGHMBP2,ENSG00000132740,ENSMUSG00000024831,Ighmbp2
186,IGF2BP3,ENSG00000136231,ENSMUSG00000029814,Igf2bp3
187,IGFBPL1,ENSG00000137142,ENSMUSG00000035551,Igfbpl1
188,IFI44,ENSG00000137965,ENSMUSG00000028037,Ifi44
189,IFT172,ENSG00000138002,ENSMUSG00000038564,Ift172
190,IGF1R,ENSG00000140443,ENSMUSG00000005533,Igf1r
191,IGSF6,ENSG00000140749,ENSMUSG00000035004,Igsf6
192,IGFBP4,ENSG00000141753,ENSMUSG00000017493,Igfbp4
193,IFITM3,ENSG00000142089,ENSMUSG00000025491,Ifitm1
194,IFITM2,ENSG00000185201,ENSMUSG00000025491,Ifitm1
195,IFITM1,ENSG00000185885,ENSMUSG00000025491,Ifitm1
196,IFITM3,ENSG00000142089,ENSMUSG00000025492,Ifitm3
197,IFITM2,ENSG00000185201,ENSMUSG00000025492,Ifitm3
198,IFITM1,ENSG00000185885,ENSMUSG00000025492,Ifitm3
199,IFITM3,ENSG00000142089,ENSMUSG00000060591,Ifitm2
200,IFITM2,ENSG00000185201,ENSMUSG00000060591,Ifitm2
201,IFITM1,ENSG00000185885,ENSMUSG00000060591,Ifitm2
202,IFITM3,ENSG00000142089,ENSMUSG00000065968,Ifitm7
203,IFITM2,ENSG00000185201,ENSMUSG00000065968,Ifitm7
204,IFITM1,ENSG00000185885,ENSMUSG00000065968,Ifitm7
205,IFNAR1,ENSG00000142166,ENSMUSG00000022967,Ifnar1
206,IGLON5,ENSG00000142549,ENSMUSG00000013367,Iglon5
207,IGSF3,ENSG00000143061,ENSMUSG00000042035,Igsf3
